created_at,entry_id_pzem,Voltage solar panel,Current Solar panel,Power Solar Panel,Voltage Battery,Current Battery,Power Battery,Voltage Load,Current Load,latitude_pzem,longitude_pzem,elevation_pzem,status_pzem,entry_id_weather,temperature,Humidity,light intensity,irradiance,voltage irradiance,current irradiance,latitude_weather,longitude_weather,elevation_weather,status_weather,date
2025-05-21 11:42:00+07:00,8375.5,32.705,1.13,36.9,26.605,1.035,27.450000000000003,,,,,,,13657.5,38.2,48.0,23697.916015000003,152.677805,2.582,67.15,,,,,2025-05-21
2025-05-21 11:44:00+07:00,8377.5,32.72,1.145,37.400000000000006,26.61,1.07,28.2,,,,,,,13659.5,38.150000000000006,48.150000000000006,23940.0,155.82246500000002,2.606,67.9,,,,,2025-05-21
2025-05-21 11:46:00+07:00,8379.5,32.785,1.1949999999999998,39.1,26.62,1.06,28.15,,,,,,,13661.5,37.95,48.150000000000006,24867.91602,170.69660499999998,2.72,71.25,,,,,2025-05-21
2025-05-21 11:48:00+07:00,8381.5,32.84,1.25,41.0,26.63,1.15,30.55,,,,,,,13663.5,37.7,48.25,26065.41504,185.676605,2.83,74.5,,,,,2025-05-21
2025-05-21 11:50:00+07:00,8383.5,32.885000000000005,1.295,42.55,26.635,1.16,30.85,,,,,,,13665.5,37.55,48.3,27637.91504,203.034505,2.948,78.2,,,,,2025-05-21
2025-05-21 11:52:00+07:00,8385.5,32.895,1.34,44.05,26.645,1.235,32.849999999999994,,,,,,,13667.5,37.4,48.35,28688.332035,217.043685,3.05,80.80000000000001,,,,,2025-05-21
2025-05-21 11:54:00+07:00,8387.5,32.93,1.39,45.75,26.655,1.28,34.05,,,,,,,13669.5,37.4,48.4,29765.832035,237.77096,3.18,84.9,,,,,2025-05-21
2025-05-21 11:56:00+07:00,8389.5,32.965,1.4249999999999998,46.9,26.665,1.35,35.95,,,,,,,13671.5,37.4,48.2,30520.832035,251.0882,3.264,87.35,,,,,2025-05-21
2025-05-21 11:58:00+07:00,8391.5,33.015,1.845,60.35,26.685,1.435,38.25,,,,,,,13673.5,37.4,47.95,33889.999025,297.444385,3.522,95.8,,,,,2025-05-21
2025-05-21 12:00:00+07:00,8393.5,33.275000000000006,2.44,81.25,26.745,1.94,51.85,,,,,,,13675.5,37.4,47.95,45973.748045,459.882035,4.264,121.35,,,,,2025-05-21
2025-05-21 12:02:00+07:00,8395.5,33.47,3.105,103.2,26.835,2.505,67.19999999999999,,,,,,,13677.5,37.650000000000006,47.8,54612.49609,575.5361049999999,4.788,136.45,,,,,2025-05-21
2025-05-21 12:04:00+07:00,8397.5,32.95,2.4450000000000003,80.5,26.75,1.775,47.400000000000006,,,,,,,13679.5,38.0,47.55,43700.416015,416.128355,4.0920000000000005,115.45,,,,,2025-05-21
2025-05-21 12:06:00+07:00,8399.5,33.045,2.535,83.55,26.77,1.935,51.75,,,,,,,13681.5,38.25,47.35,47438.33203,473.4517550000001,4.3100000000000005,124.7,,,,,2025-05-21
2025-05-21 12:08:00+07:00,8401.5,32.785,1.94,63.55,26.72,1.535,41.0,,,,,,,13683.5,38.55,47.2,37000.41406,341.34189000000003,3.7,104.2,,,,,2025-05-21
2025-05-21 12:10:00+07:00,8403.5,32.77,1.6949999999999998,55.35,26.68,1.35,35.95,,,,,,,13685.5,38.5,47.1,31180.832035,260.717965,3.244,91.2,,,,,2025-05-21
2025-05-21 12:12:00+07:00,8405.5,32.71,1.495,48.35,26.655,1.15,30.6,,,,,,,13687.5,38.35,47.35,26700.832035,202.103145,2.882,79.55000000000001,,,,,2025-05-21
2025-05-21 12:14:00+07:00,8407.5,32.614999999999995,1.275,41.5,26.630000000000003,1.01,26.85,,,,,,,13689.5,38.0,47.7,22007.08301,143.02747499999998,2.444,66.35,,,,,2025-05-21
2025-05-21 12:16:00+07:00,8409.5,32.585,1.285,41.8,26.615,0.9,23.65,,,,,,,13691.5,37.55,48.2,19176.249025,112.94763,2.186,58.6,,,,,2025-05-21
2025-05-21 12:18:00+07:00,8411.5,32.575,1.19,38.55,26.585,0.73,19.35,,,,,,,13693.5,37.1,49.0,16034.99951,81.44724500000001,1.876,49.2,,,,,2025-05-21
2025-05-21 12:20:00+07:00,8413.5,32.53,0.865,28.1,26.565,0.615,16.299999999999997,,,,,,,13695.5,36.65,49.75,13625.416015,58.81723,1.62,41.2,,,,,2025-05-21
2025-05-21 12:22:00+07:00,8415.5,32.5,0.7150000000000001,23.2,26.55,0.55,14.55,,,,,,,13697.5,36.1,50.55,12523.33252,49.34476,1.5,37.35,,,,,2025-05-21
2025-05-21 12:24:00+07:00,8417.5,32.46,0.8200000000000001,26.55,26.545,0.525,13.9,,,,,,,13699.5,35.65,51.3,12058.75,45.200615,1.444,35.55,,,,,2025-05-21
2025-05-21 12:26:00+07:00,8419.5,32.455,0.9,29.0,26.54,0.545,15.05,,,,,,,13701.5,35.25,51.8,12271.249515,45.70719,1.452,35.75,,,,,2025-05-21
2025-05-21 12:28:00+07:00,8421.5,32.474999999999994,0.93,30.15,26.55,0.6,15.45,,,,,,,13703.5,35.0,52.1,12850.83301,49.928325,1.518,37.35,,,,,2025-05-21
2025-05-21 12:30:00+07:00,8423.5,32.495000000000005,0.975,31.6,26.555,0.605,16.0,,,,,,,13705.5,34.8,52.3,13607.08252,54.819895,1.59,39.15,,,,,2025-05-21
2025-05-21 12:32:00+07:00,8425.5,32.54,1.025,33.3,26.57,0.64,17.0,,,,,,,13707.5,34.75,52.4,14539.999515,61.02694,1.672,41.45,,,,,2025-05-21
2025-05-21 12:34:00+07:00,8427.5,32.56,1.08,35.099999999999994,26.57,0.685,18.15,,,,,,,13709.5,34.650000000000006,52.45,15528.749515,67.268845,1.754,43.55,,,,,2025-05-21
2025-05-21 12:36:00+07:00,8429.5,32.595,1.14,37.15,26.575,0.6950000000000001,18.4,,,,,,,13711.5,34.6,52.6,16722.916505,76.02142,1.862,46.35,,,,,2025-05-21
2025-05-21 12:38:00+07:00,8431.5,32.675,1.255,41.0,26.59,0.79,21.0,,,,,,,13713.5,34.55,52.7,18917.5,94.80678,2.066,52.05,,,,,2025-05-21
2025-05-21 12:40:00+07:00,8433.5,32.825,1.47,48.2,26.615,0.915,24.3,,,,,,,13715.5,34.6,52.8,22664.166015000003,134.526175,2.446,62.3,,,,,2025-05-21
2025-05-21 12:42:00+07:00,8435.5,33.010000000000005,1.7799999999999998,58.7,26.66,1.19,31.700000000000003,,,,,,,13717.5,34.7,52.7,28032.91504,209.150605,2.996,78.94999999999999,,,,,2025-05-21
2025-05-21 12:44:00+07:00,8437.5,33.11,2.045,67.65,26.7,1.385,36.95,,,,,,,13719.5,34.95,52.5,32727.081055,284.57138,3.448,93.7,,,,,2025-05-21
2025-05-21 12:46:00+07:00,8439.5,32.86,1.675,54.85,26.67,1.16,30.85,,,,,,,13721.5,35.25,52.2,27013.74805,199.55428,2.916,77.45,,,,,2025-05-21
2025-05-21 12:48:00+07:00,8441.5,32.69,1.47,47.85,26.65,1.035,27.25,,,,,,,13723.5,35.45,51.95,23648.33301,148.51903,2.54,66.4,,,,,2025-05-21
2025-05-21 12:50:00+07:00,8443.5,32.825,1.63,53.45,26.66,1.125,29.950000000000003,,,,,,,13725.5,35.650000000000006,51.650000000000006,26842.499025,188.057235,2.834,75.15,,,,,2025-05-21
2025-05-21 12:52:00+07:00,8445.5,33.0,1.975,64.8,26.705,1.415,37.45,,,,,,,13727.5,35.849999999999994,51.45,33302.91504,287.18042,3.4480000000000004,93.95,,,,,2025-05-21
2025-05-21 12:54:00+07:00,8447.5,33.09,2.295,75.9,26.745,1.665,44.5,,,,,,,13729.5,36.1,51.15,39285.83203,381.51526,3.956,108.95,,,,,2025-05-21
2025-05-21 12:56:00+07:00,8449.5,32.980000000000004,2.125,70.0,26.735,1.58,42.15,,,,,,,13731.5,36.4,50.75,37444.582030000005,357.6095,3.9,104.1,,,,,2025-05-21
2025-05-21 12:58:00+07:00,8451.5,33.115,2.415,79.95,26.78,1.85,49.5,,,,,,,13733.5,36.7,50.4,45205.83203,450.9856,4.336,118.1,,,,,2025-05-21
2025-05-21 13:00:00+07:00,8453.5,33.04,2.49,82.19999999999999,26.79,1.9,50.85,,,,,,,13735.5,37.2,50.0,46658.332030000005,446.428315,4.3740000000000006,115.9,,,,,2025-05-21
2025-05-21 13:02:00+07:00,8455.5,32.955,2.49,82.05,26.795,1.905,51.0,,,,,,,13737.5,37.65,49.55,47346.248045,449.114425,4.408,115.5,,,,,2025-05-21
2025-05-21 13:04:00+07:00,8457.5,33.05500000000001,2.705,89.30000000000001,26.805,2.105,56.35,,,,,,,13739.5,38.15,48.95,52838.74609,491.600725,4.555999999999999,122.5,,,,,2025-05-21
2025-05-21 13:06:00+07:00,8459.5,32.82,2.385,78.25,26.78,1.925,51.5,,,,,,,13741.5,38.7,48.400000000000006,46936.248045,428.68524,4.300000000000001,113.2,,,,,2025-05-21
2025-05-21 13:08:00+07:00,8461.5,32.57,1.945,63.3,26.74,1.485,39.65,,,,,,,13743.5,39.1,47.900000000000006,36618.748045,332.80548,3.726,101.45,,,,,2025-05-21
2025-05-21 13:10:00+07:00,8463.5,32.870000000000005,2.38,78.25,26.775,1.97,52.7,,,,,,,13745.5,39.35,47.6,45774.998045,456.653245,4.236000000000001,121.9,,,,,2025-05-21
2025-05-21 13:12:00+07:00,8465.5,32.685,2.115,69.05000000000001,26.75,1.68,44.9,,,,,,,13747.5,39.650000000000006,47.35,39395.83203,380.966035,3.944,109.65,,,,,2025-05-21
2025-05-21 13:14:00+07:00,8467.5,33.04,3.1,102.4,26.805,2.17,57.3,,,,,,,13749.5,39.8,46.9,52308.330075000005,512.44885,4.481999999999999,129.75,,,,,2025-05-21
2025-05-21 13:16:00+07:00,8469.5,32.5,1.87,60.75,26.69,1.295,34.5,,,,,,,13751.5,39.85,46.75,29263.749025,242.301415,3.144,86.80000000000001,,,,,2025-05-21
2025-05-21 13:18:00+07:00,8471.5,32.68,2.305,74.5,26.735,1.62,43.3,,,,,,,13753.5,39.75,46.8,37047.08203,358.792755,3.772,106.95,,,,,2025-05-21
2025-05-21 13:20:00+07:00,8473.5,32.315,1.68,54.35,26.675,1.185,31.55,,,,,,,13755.5,39.7,46.85,25550.41602,203.79,2.802,79.05,,,,,2025-05-21
2025-05-21 13:22:00+07:00,8475.5,32.03,1.185,37.900000000000006,26.61,0.77,20.4,,,,,,,13757.5,39.55,47.15,16639.58252,91.457205,1.986,52.25,,,,,2025-05-21
2025-05-21 13:24:00+07:00,8477.5,32.085,1.115,35.55,26.595,0.685,18.15,,,,,,,13759.5,39.2,47.5,15574.166015,78.89515,1.854,48.3,,,,,2025-05-21
2025-05-21 13:26:00+07:00,8479.5,32.145,1.085,34.7,26.575,0.62,17.8,,,,,,,13761.5,38.75,48.15,14940.83252,71.550475,1.77,45.9,,,,,2025-05-21
2025-05-21 13:28:00+07:00,8481.5,32.27,1.1349999999999998,36.6,26.59,0.71,17.75,,,,,,,13763.5,38.3,48.650000000000006,15867.49902,80.28474,1.872,48.7,,,,,2025-05-21
2025-05-21 13:30:00+07:00,8483.5,32.265,1.07,34.45,26.575,0.675,17.9,,,,,,,13765.5,37.9,49.2,14999.16602,71.140875,1.772,45.55,,,,,2025-05-21
2025-05-21 13:32:00+07:00,8485.5,32.23,0.975,31.4,26.57,0.6000000000000001,15.9,,,,,,,13767.5,37.5,49.7,13615.83252,58.01507,1.608,40.95,,,,,2025-05-21
2025-05-21 13:34:00+07:00,8487.5,32.19,0.89,28.6,26.56,0.525,13.9,,,,,,,13769.5,37.1,50.05,12575.83252,47.33886,1.456,36.9,,,,,2025-05-21
2025-05-21 13:36:00+07:00,8489.5,32.175,0.835,26.8,26.55,0.475,12.55,,,,,,,13771.5,36.6,50.6,11966.666505,40.83885,1.354,34.25,,,,,2025-05-21
2025-05-21 13:38:00+07:00,8491.5,32.225,0.835,26.9,26.545,0.48,12.7,,,,,,,13773.5,36.1,51.15,12066.66602,40.599230000000006,1.358,33.95,,,,,2025-05-21
2025-05-21 13:40:00+07:00,8493.5,32.31,0.885,28.55,26.555,0.5,13.25,,,,,,,13775.5,35.7,51.75,12772.916015,45.58894,1.438,36.0,,,,,2025-05-21
2025-05-21 13:42:00+07:00,8495.5,32.385,0.92,29.75,26.56,0.56,14.8,,,,,,,13777.5,35.3,52.45,13352.499515,50.25759,1.502,38.0,,,,,2025-05-21
2025-05-21 13:44:00+07:00,8497.5,32.43,0.875,28.35,26.56,0.625,16.549999999999997,,,,,,,13779.5,34.9,52.95,13630.83252,51.79865,1.528,38.5,,,,,2025-05-21
2025-05-21 13:46:00+07:00,8499.5,32.400000000000006,0.675,21.8,26.56,0.56,14.85,,,,,,,13781.5,34.6,53.45,13089.99902,47.13108,1.458,36.7,,,,,2025-05-21
2025-05-21 13:48:00+07:00,8501.5,32.364999999999995,0.64,20.7,26.555,0.53,14.0,,,,,,,13783.5,34.3,53.95,12598.74902,43.26738,1.398,35.150000000000006,,,,,2025-05-21
2025-05-21 13:50:00+07:00,8503.5,32.405,0.665,21.5,26.555,0.585,15.5,,,,,,,13785.5,34.1,54.2,13293.749515,47.004850000000005,1.458,36.6,,,,,2025-05-21
2025-05-21 13:52:00+07:00,8505.5,32.515,0.745,24.15,26.575,0.66,17.5,,,,,,,13787.5,33.95,54.25,14999.58301,59.1326,1.626,41.25,,,,,2025-05-21
2025-05-21 13:54:00+07:00,8507.5,32.67,0.85,27.7,26.59,0.74,19.6,,,,,,,13789.5,33.849999999999994,54.55,17448.333010000002,79.47775999999999,1.876,48.05,,,,,2025-05-21
2025-05-21 13:56:00+07:00,8509.5,32.75,0.945,30.9,26.595,0.7150000000000001,18.95,,,,,,,13791.5,33.650000000000006,54.9,19588.749025,101.59617,2.108,54.7,,,,,2025-05-21
2025-05-21 13:58:00+07:00,8511.5,32.785,0.99,32.400000000000006,26.62,0.925,24.55,,,,,,,13793.5,33.55,55.05,20514.58301,113.005535,2.2220000000000004,57.75,,,,,2025-05-21
2025-05-21 14:00:00+07:00,8513.5,32.775,1.025,33.55,26.635,0.93,25.0,,,,,,,13795.5,33.5,55.150000000000006,21135.41602,123.02934,2.314,60.35,,,,,2025-05-21
2025-05-21 14:02:00+07:00,8515.5,32.815,1.09,35.7,26.65,1.015,26.3,,,,,,,13797.5,33.6,55.05,22360.0,143.07814,2.492,65.2,,,,,2025-05-21
2025-05-21 14:04:00+07:00,8517.5,32.745000000000005,1.0550000000000002,34.5,26.645,0.98,26.05,,,,,,,13799.5,33.650000000000006,54.95,21322.08203,131.107165,2.392,62.150000000000006,,,,,2025-05-21
2025-05-21 14:06:00+07:00,8519.5,32.645,0.985,31.8,26.645,0.91,24.200000000000003,,,,,,,13801.5,33.8,54.75,19705.41602,112.762265,2.232,57.25,,,,,2025-05-21
2025-05-21 14:08:00+07:00,8521.5,32.504999999999995,0.855,27.75,26.625,0.7949999999999999,21.1,,,,,,,13803.5,33.9,54.650000000000006,17297.08203,84.21420499999999,1.944,49.150000000000006,,,,,2025-05-21
2025-05-21 14:10:00+07:00,8523.5,32.355000000000004,0.73,23.55,26.605,0.6699999999999999,17.75,,,,,,,13805.5,33.849999999999994,54.650000000000006,14882.49902,59.95369,1.644,41.3,,,,,2025-05-21
2025-05-21 14:12:00+07:00,8525.5,32.254999999999995,0.63,20.25,26.59,0.575,15.2,,,,,,,13807.5,33.8,54.7,13066.666015,43.60491,1.414,35.0,,,,,2025-05-21
2025-05-21 14:14:00+07:00,8527.5,32.26,0.58,18.65,26.575,0.525,13.9,,,,,,,13809.5,33.75,54.75,12137.916015,36.294355,1.29,31.950000000000003,,,,,2025-05-21
2025-05-21 14:16:00+07:00,8529.5,32.285,0.555,17.85,26.57,0.505,13.35,,,,,,,13811.5,33.6,54.85,11619.999515,32.92675,1.23,30.4,,,,,2025-05-21
2025-05-21 14:18:00+07:00,8531.5,32.315,0.54,17.1,26.57,0.495,13.1,,,,,,,13813.5,33.4,55.2,11399.58301,31.802055,1.208,29.9,,,,,2025-05-21
2025-05-21 14:20:00+07:00,8533.5,32.345,0.545,17.549999999999997,26.57,0.505,13.35,,,,,,,13815.5,33.150000000000006,55.5,11441.249515,32.60348,1.216,30.450000000000003,,,,,2025-05-21
2025-05-21 14:22:00+07:00,8535.5,32.379999999999995,0.575,18.55,26.57,0.525,14.05,,,,,,,13817.5,33.0,55.8,11770.416505,35.342405,1.266,31.700000000000003,,,,,2025-05-21
2025-05-21 14:24:00+07:00,8537.5,32.405,0.61,19.55,26.575,0.56,14.85,,,,,,,13819.5,32.9,55.8,12361.66602,39.888865,1.342,33.75,,,,,2025-05-21
2025-05-21 14:26:00+07:00,8539.5,32.44,0.65,21.05,26.585,0.6,15.9,,,,,,,13821.5,32.849999999999994,55.9,13129.58301,45.21829,1.43,35.900000000000006,,,,,2025-05-21
2025-05-21 14:28:00+07:00,8541.5,32.474999999999994,0.69,22.35,26.59,0.64,16.95,,,,,,,13823.5,32.849999999999994,55.75,13917.49902,51.404865,1.52,38.4,,,,,2025-05-21
2025-05-21 14:30:00+07:00,8543.5,32.504999999999995,0.72,23.35,26.6,0.665,17.65,,,,,,,13825.5,32.9,55.650000000000006,14497.08301,55.935955,1.588,40.0,,,,,2025-05-21
2025-05-21 14:32:00+07:00,8545.5,32.51,0.73,23.7,26.6,0.67,17.8,,,,,,,13827.5,32.9,55.55,14658.33252,58.34186,1.618,40.95,,,,,2025-05-21
2025-05-21 14:34:00+07:00,8547.5,32.52,0.735,23.85,26.6,0.675,17.9,,,,,,,13829.5,32.9,55.45,14632.08301,59.202995,1.628,41.3,,,,,2025-05-21
2025-05-21 14:36:00+07:00,8549.5,32.535,0.745,24.2,26.61,0.685,18.450000000000003,,,,,,,13831.5,32.9,55.55,14836.249515,61.17376,1.658,41.9,,,,,2025-05-21
2025-05-21 14:38:00+07:00,8551.5,32.56,0.765,24.85,26.61,0.705,18.700000000000003,,,,,,,13833.5,32.9,55.6,15257.49902,65.198915,1.708,43.35,,,,,2025-05-21
2025-05-21 14:40:00+07:00,8553.5,32.605000000000004,0.8049999999999999,26.2,26.62,0.755,20.0,,,,,,,13835.5,32.9,55.75,16109.165525,73.25791000000001,1.81,45.95,,,,,2025-05-21
2025-05-21 14:42:00+07:00,8555.5,32.68,0.88,28.4,26.63,0.815,21.65,,,,,,,13837.5,33.0,55.7,17620.416015000003,88.95648,1.988,50.75,,,,,2025-05-21
2025-05-21 14:44:00+07:00,8557.5,32.725,0.935,30.2,26.645,0.88,23.4,,,,,,,13839.5,33.1,55.55,19057.916015000003,103.900855,2.144,55.0,,,,,2025-05-21
2025-05-21 14:46:00+07:00,8559.5,32.72,0.96,31.4,26.65,0.9,23.9,,,,,,,13841.5,33.25,55.35,20015.83203,110.33862,2.208,56.75,,,,,2025-05-21
2025-05-21 14:48:00+07:00,8561.5,32.825,1.08,35.400000000000006,26.665,1.015,27.0,,,,,,,13843.5,33.45,55.05,22742.08301,142.7437,2.492,64.9,,,,,2025-05-21
2025-05-21 14:50:00+07:00,8563.5,32.99,1.265,41.65,26.700000000000003,1.1949999999999998,31.85,,,,,,,13845.5,33.7,54.8,26874.99805,205.903955,2.968,78.6,,,,,2025-05-21
2025-05-21 14:52:00+07:00,8565.5,33.045,1.39,45.7,26.725,1.315,35.099999999999994,,,,,,,13847.5,34.1,54.4,29603.33203,248.308165,3.214,87.7,,,,,2025-05-21
2025-05-21 14:54:00+07:00,8567.5,33.145,1.7200000000000002,57.0,26.775,1.64,43.85,,,,,,,13849.5,34.5,53.95,37519.166015,374.002425,3.886,109.05,,,,,2025-05-21
2025-05-21 14:56:00+07:00,8569.5,33.315,2.17,72.25,26.835,2.06,55.2,,,,,,,13851.5,35.15,53.55,48667.498045,501.638735,4.496,126.65,,,,,2025-05-21
2025-05-21 14:58:00+07:00,8571.5,32.87,1.57,51.55,26.76,1.485,39.7,,,,,,,13853.5,35.95,53.1,35129.16406,310.89432,3.584,98.5,,,,,2025-05-21
2025-05-21 15:00:00+07:00,8573.5,32.815,1.545,50.650000000000006,26.745,1.455,38.85,,,,,,,13855.5,36.4,52.75,34374.58203,299.168535,3.45,98.05,,,,,2025-05-21
2025-05-21 15:02:00+07:00,8575.5,32.685,1.335,43.05,26.715,1.255,33.45,,,,,,,13857.5,36.8,52.3,29366.66602,219.55635,2.978,83.69999999999999,,,,,2025-05-21
2025-05-21 15:04:00+07:00,8577.5,32.754999999999995,1.37,44.8,26.715,1.295,34.55,,,,,,,13859.5,37.150000000000006,51.9,30201.66504,231.63185,3.048,86.25,,,,,2025-05-21
2025-05-21 15:06:00+07:00,8579.5,32.865,1.51,49.25,26.73,1.435,38.3,,,,,,,13861.5,37.25,51.6,33338.749025,284.07383500000003,3.356,95.95,,,,,2025-05-21
2025-05-21 15:08:00+07:00,8581.5,32.905,1.6549999999999998,54.400000000000006,26.75,1.5750000000000002,42.05,,,,,,,13863.5,37.45,51.55,36689.16406,341.47044500000004,3.664,105.8,,,,,2025-05-21
2025-05-21 15:10:00+07:00,8583.5,33.095,1.975,65.35,26.79,1.89,50.55,,,,,,,13865.5,37.7,51.4,44574.998045,446.66943,4.162,120.95,,,,,2025-05-21
2025-05-21 15:12:00+07:00,8585.5,32.765,1.495,48.95,26.735,1.4249999999999998,38.05,,,,,,,13867.5,38.0,51.15,33182.91504,285.26106000000004,3.392,95.45,,,,,2025-05-21
2025-05-21 15:14:00+07:00,8587.5,32.665,1.345,43.55,26.71,1.275,34.05,,,,,,,13869.5,38.150000000000006,50.8,29425.83203,229.24108,3.028,85.75,,,,,2025-05-21
2025-05-21 15:16:00+07:00,8589.5,32.325,1.0,31.950000000000003,26.665,0.94,25.05,,,,,,,13871.5,38.2,50.7,21200.416015000003,122.295855,2.248,60.85,,,,,2025-05-21
2025-05-21 15:18:00+07:00,8591.5,32.09,0.75,24.05,26.62,0.6950000000000001,18.45,,,,,,,13873.5,38.05,50.95,15695.83252,63.852145,1.65,43.6,,,,,2025-05-21
2025-05-21 15:20:00+07:00,8593.5,31.950000000000003,0.585,18.65,26.585,0.54,14.4,,,,,,,13875.5,37.85,51.25,12429.16602,37.61989,1.29,33.099999999999994,,,,,2025-05-21
2025-05-21 15:22:00+07:00,8595.5,32.01,0.545,17.35,26.575,0.505,13.35,,,,,,,13877.5,37.45,51.65,11722.916505,33.196095,1.22,30.9,,,,,2025-05-21
2025-05-21 15:24:00+07:00,8597.5,32.09,0.525,16.8,26.57,0.49,13.0,,,,,,,13879.5,37.0,52.05,11348.749515,31.910885,1.196,30.3,,,,,2025-05-21
2025-05-21 15:26:00+07:00,8599.5,32.150000000000006,0.535,17.15,26.565,0.495,13.1,,,,,,,13881.5,36.55,52.45,11252.499515,31.699745,1.192,30.2,,,,,2025-05-21
2025-05-21 15:28:00+07:00,8601.5,32.215,0.56,18.0,26.57,0.515,13.65,,,,,,,13883.5,36.1,52.95,11564.58301,34.783645,1.248,31.65,,,,,2025-05-21
2025-05-21 15:30:00+07:00,8603.5,32.27,0.585,18.7,26.57,0.545,14.45,,,,,,,13885.5,35.7,53.35,11990.0,38.53638,1.314,33.3,,,,,2025-05-21
2025-05-21 15:32:00+07:00,8605.5,32.305,0.615,19.85,26.58,0.57,15.1,,,,,,,13887.5,35.4,53.7,12330.416015,42.043015,1.37,34.85,,,,,2025-05-21
2025-05-21 15:34:00+07:00,8607.5,32.35,0.635,20.5,26.58,0.585,15.5,,,,,,,13889.5,35.150000000000006,54.0,12536.666015,44.386195,1.406,35.85,,,,,2025-05-21
2025-05-21 15:36:00+07:00,8609.5,32.385000000000005,0.655,21.15,26.585,0.605,16.05,,,,,,,13891.5,34.849999999999994,54.150000000000006,12849.58252,47.374705,1.454,37.0,,,,,2025-05-21
2025-05-21 15:38:00+07:00,8611.5,32.41,0.665,21.5,26.59,0.62,16.299999999999997,,,,,,,13893.5,34.650000000000006,54.4,13066.249515,49.52886,1.488,37.8,,,,,2025-05-21
2025-05-21 15:40:00+07:00,8613.5,32.44,0.685,22.15,26.595,0.635,16.85,,,,,,,13895.5,34.4,54.5,13407.49902,53.29319,1.536,39.400000000000006,,,,,2025-05-21
2025-05-21 15:42:00+07:00,8615.5,32.495,0.72,23.35,26.605,0.675,18.05,,,,,,,13897.5,34.25,54.650000000000006,14095.83252,59.78913,1.624,41.8,,,,,2025-05-21
2025-05-21 15:44:00+07:00,8617.5,32.57,0.79,25.65,26.61,0.74,19.65,,,,,,,13899.5,34.2,54.7,15341.666015,72.19172,1.786,45.9,,,,,2025-05-21
2025-05-21 15:46:00+07:00,8619.5,32.385,0.6499999999999999,20.65,26.595,0.6000000000000001,15.8,,,,,,,13901.5,34.1,54.75,12592.499515,47.979895,1.46,37.1,,,,,2025-05-21
2025-05-21 15:48:00+07:00,8621.5,32.185,0.48,15.4,26.565,0.435,11.5,,,,,,,13903.5,33.95,54.85,9314.58301,25.58088,1.0779999999999998,26.85,,,,,2025-05-21
2025-05-21 15:50:00+07:00,8623.5,32.05500000000001,0.4,12.75,26.555,0.355,9.4,,,,,,,13905.5,33.75,55.05,7803.749755000001,18.17984,0.908,22.7,,,,,2025-05-21
2025-05-21 15:52:00+07:00,8625.5,31.955,0.35,10.65,26.54,0.31,8.15,,,,,,,13907.5,33.55,55.2,6779.583005,13.890185,0.802,19.65,,,,,2025-05-21
2025-05-21 15:54:00+07:00,8627.5,31.865,0.305,9.7,26.53,0.27,7.1,,,,,,,13909.5,33.349999999999994,55.4,6012.499755000001,10.76126,0.714,17.1,,,,,2025-05-21
2025-05-21 15:56:00+07:00,8629.5,31.77,0.27,8.55,26.525,0.235,6.15,,,,,,,13911.5,33.150000000000006,55.650000000000006,5378.33301,8.605145,0.636,15.35,,,,,2025-05-21
2025-05-21 15:58:00+07:00,8631.5,31.665,0.235,7.050000000000001,26.515,0.195,5.3,,,,,,,13913.5,32.849999999999994,55.8,4790.83325,6.802875,0.5680000000000001,13.6,,,,,2025-05-21
2025-05-21 16:00:00+07:00,8633.5,31.665,0.23,7.2,26.51,0.195,5.15,,,,,,,13915.5,32.650000000000006,55.9,4715.416505,6.558339999999999,0.558,13.35,,,,,2025-05-21
2025-05-21 16:02:00+07:00,8635.5,31.705,0.24,7.6,26.51,0.205,5.4,,,,,,,13917.5,32.5,56.05,4792.916505,6.7997700000000005,0.572,13.5,,,,,2025-05-21
2025-05-21 16:04:00+07:00,8637.5,31.785,0.255,8.05,26.51,0.215,5.75,,,,,,,13919.5,32.349999999999994,56.05,5131.249755000001,7.840625000000001,0.612,14.55,,,,,2025-05-21
2025-05-21 16:06:00+07:00,8639.5,31.855,0.275,8.7,26.52,0.24,6.3,,,,,,,13921.5,32.2,56.1,5467.9165,8.872325,0.646,15.6,,,,,2025-05-21
2025-05-21 16:08:00+07:00,8641.5,31.85,0.275,8.7,26.52,0.235,6.15,,,,,,,13923.5,32.05,56.3,5467.08325,8.652095,0.644,15.25,,,,,2025-05-21
2025-05-21 16:10:00+07:00,8643.5,31.79,0.245,7.75,26.515,0.215,5.65,,,,,,,13925.5,31.9,56.3,5106.25,7.555835,0.598,14.35,,,,,2025-05-21
2025-05-21 16:12:00+07:00,8645.5,31.74,0.235,7.050000000000001,26.51,0.2,5.3,,,,,,,13927.5,31.75,56.45,4832.916505,6.876,0.57,13.7,,,,,2025-05-21
2025-05-21 16:14:00+07:00,8647.5,31.7,0.225,7.050000000000001,26.51,0.185,4.85,,,,,,,13929.5,31.65,56.55,4579.58325,6.297855,0.548,13.05,,,,,2025-05-21
2025-05-21 16:16:00+07:00,8649.5,31.66,0.21,6.6,26.51,0.18,4.7,,,,,,,13931.5,31.5,56.75,4338.75,5.790255,0.522,12.6,,,,,2025-05-21
